snippet,keywords,news_desk,headline,pub_date,negative,positive,sentiment_score
The brazenness of Prime Minister Narendra Modi’s vilification of India’s largest minority group made clear he sees few checks at home or abroad on his power.,"[{'name': 'glocations', 'value': 'India', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Modi, Narendra', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Bharatiya Janata Party', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Hinduism', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Muslims and Islam', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Discrimination', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Elections', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Content Type: Personal Profile', 'rank': 10, 'major': 'N'}]",Foreign,"{'main': 'Why Did Modi Call India’s Muslims ‘Infiltrators’? Because He Could.', 'kicker': 'news analysis', 'content_kicker': None, 'print_headline': 'Vilification of Muslims  Is a Brazen Display Of Modi’s Power', 'name': None, 'seo': None, 'sub': None}",2024-04-23T10:22:57+0000,0.009133875370025635,0.9908661246299744,0.9817322492599487
The move came just hours after the authorities detained three other people suspected of passing secrets to Beijing.,"[{'name': 'subject', 'value': 'Politics and Government', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Espionage and Intelligence Services', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Faeser, Nancy', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Alternative for Germany', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'European Parliament', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'China', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Europe', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Belgium', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'Germany', 'rank': 9, 'major': 'N'}]",Foreign,"{'main': 'Germany Arrests Aide to E.U. Lawmaker on Suspicion of Spying for China', 'kicker': None, 'content_kicker': None, 'print_headline': 'E.U. Official’s Aide Is Accused of Spying on Germany for China', 'name': None, 'seo': None, 'sub': None}",2024-04-23T10:33:52+0000,0.3192666471004486,0.6807333827018738,0.36146673560142517
British and French authorities have struggled to find ways to deter people from making the perilous journey.,"[{'name': 'glocations', 'value': 'France', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Great Britain', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'English Channel', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Deaths (Fatalities)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Maritime Accidents and Safety', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Asylum, Right of', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Illegal Immigration', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Sunak, Rishi (1980- )', 'rank': 8, 'major': 'N'}]",Foreign,"{'main': 'At Least 5 Die Trying to Cross English Channel, Including a Young Girl', 'kicker': None, 'content_kicker': None, 'print_headline': 'Migrants Die  Near France  In Bid to Cross The Channel', 'name': None, 'seo': None, 'sub': None}",2024-04-23T11:57:07+0000,0.9944319128990173,0.005568074062466621,-0.9888638388365507
"The plan has been in the works for years, but the passage of a contentious bill by Britain’s Parliament puts the country closer to sending asylum seekers to the African nation.","[{'name': 'subject', 'value': 'Asylum, Right of', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Sunak, Rishi (1980- )', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Braverman, Suella', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'England', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'English Channel', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Rwanda', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Great Britain', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Illegal Immigration', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Human Rights and Human Rights Violations', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Refugees and Displaced Persons', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'Immigration and Emigration', 'rank': 11, 'major': 'N'}, {'name': 'organizations', 'value': 'European Court of Human Rights', 'rank': 12, 'major': 'N'}, {'name': 'organizations', 'value': 'Supreme Court of the United Kingdom', 'rank': 13, 'major': 'N'}, {'name': 'glocations', 'value': 'AFRICA', 'rank': 14, 'major': 'N'}, {'name': 'glocations', 'value': 'Europe', 'rank': 15, 'major': 'N'}]",Foreign,"{'main': 'What Is the Rwanda Policy? U.K.’s Plan for Asylum Seekers Explained', 'kicker': None, 'content_kicker': None, 'print_headline': 'Examining U.K.’s Plan to Send Asylum Seekers to Rwanda', 'name': None, 'seo': None, 'sub': None}",2024-04-23T12:37:35+0000,0.7483875751495361,0.25161245465278625,-0.4967751204967499
General Motors has struggled with electric vehicles and in foreign markets but it is selling lots of combustion engine cars and trucks in North America.,"[{'name': 'subject', 'value': 'Electric and Hybrid Vehicles', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Automobiles', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Oil (Petroleum) and Gasoline', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Batteries', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Company Reports', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Sports Utility Vehicles and Light Trucks', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'General Motors', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'North America', 'rank': 8, 'major': 'N'}]",Business,"{'main': 'G.M. Reports Big Jump in Profit on Gasoline Car Sales', 'kicker': None, 'content_kicker': None, 'print_headline': 'G.M. Reports Big Jump in Profit on Gasoline Car Sales, While Missing Expectations on E.V.s', 'name': None, 'seo': None, 'sub': None}",2024-04-23T13:37:58+0000,0.0025972321163862944,0.9974027276039124,0.9948054954875261
The case seeks to limit the National Labor Relations Board’s ability to obtain court intervention in labor cases.,"[{'name': 'subject', 'value': 'Organized Labor', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Starbucks Corporation', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Coffeehouses', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Workplace Hazards and Violations', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'National Labor Relations Board', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Labor and Jobs', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Supreme Court (US)', 'rank': 7, 'major': 'N'}]",Business,"{'main': 'Supreme Court Seems to Side With Starbucks’ Challenge to Labor Ruling', 'kicker': None, 'content_kicker': None, 'print_headline': 'Justices Receptive To Starbucks', 'name': None, 'seo': None, 'sub': None}",2024-04-23T14:05:46+0000,0.9952784776687622,0.004721510224044323,-0.9905569674447179
"The party is banking on abortion access as an issue to animate the state’s competitive race for governor and, they hope, galvanize voters for President Biden.","[{'name': 'glocations', 'value': 'North Carolina', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Abortion', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Planned Parenthood Federation of America', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Democratic Party', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Elections, Governors', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Robinson, Mark K (1968- )', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Stein, Josh (1966- )', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Presidential Election of 2024', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'Federal-State Relations (US)', 'rank': 11, 'major': 'N'}, {'name': 'subject', 'value': 'Polls and Public Opinion', 'rank': 12, 'major': 'N'}]",Politics,"{'main': 'Planned Parenthood Plans $10 Million Boost for Democrats in North Carolina', 'kicker': None, 'content_kicker': None, 'print_headline': 'Planned Parenthood To Spend $10 Million', 'name': None, 'seo': None, 'sub': None}",2024-04-23T14:21:41+0000,0.7660071849822998,0.23399284482002258,-0.5320143401622772
"Home sellers will no longer be required to offer commission to a buyer’s agent when they sell their property, under an agreement with the National Association of Realtors.","[{'name': 'organizations', 'value': 'National Assn of Realtors', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Real Estate Brokers', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Wages and Salaries', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Real Estate and Housing (Residential)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Suits and Litigation (Civil)', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Compensation for Damages (Law)', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Decisions and Verdicts', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Antitrust Laws and Competition Issues', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Prices (Fares, Fees and Rates)', 'rank': 9, 'major': 'N'}, {'name': 'glocations', 'value': 'United States', 'rank': 10, 'major': 'N'}]",RealEstate,"{'main': 'Judge Approves $418 Million Settlement That Will Change Real Estate Commissions', 'kicker': None, 'content_kicker': None, 'print_headline': 'Judge Approves $418 Million Settlement That Will Alter Real Estate Commissions', 'name': None, 'seo': None, 'sub': None}",2024-04-23T14:51:07+0000,0.16585806012153625,0.8341419696807861,0.6682839095592499
"The Netflix series is based on the real-life experience of its creator, Richard Gadd, who also stars in the show.","[{'name': 'subject', 'value': 'Television', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'GADD, RICHARD', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Netflix Inc', 'rank': 3, 'major': 'N'}, {'name': 'creative_works', 'value': 'Baby Reindeer (TV Program)', 'rank': 4, 'major': 'N'}]",Weekend,"{'main': 'What to Watch: ‘Baby Reindeer,’ an Astonishing Stalker Drama', 'kicker': None, 'content_kicker': None, 'print_headline': 'This Extended Interaction Is No Laughing Matter for a Comedian', 'name': None, 'seo': None, 'sub': None}",2024-04-23T14:59:08+0000,0.000894903379958123,0.9991050362586975,0.9982101328787394
"In “Rebel Girl,” the punk frontwoman reveals the story of her life — the men who tried to stop her, the women who kept her going and the boy who made her a mother.","[{'name': 'persons', 'value': 'Hanna, Kathleen', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Content Type: Personal Profile', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Pop and Rock Music', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Bikini Kill (Music Group)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Women and Girls', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Sex Crimes', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 7, 'major': 'N'}, {'name': 'creative_works', 'value': 'Rebel Girl: My Life as a Feminist Punk (Book)', 'rank': 8, 'major': 'N'}]",Arts&Leisure,"{'main': 'Kathleen Hanna’s Music Says a Lot. There’s More in the Book.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Rebellious Streak Runs Deep and Long', 'name': None, 'seo': None, 'sub': None}",2024-04-23T15:00:29+0000,0.0058782873675227165,0.9941217303276062,0.9882434429600835
One of Shakespeare’s most coveted roles for women gets different interpretations onstage in New York and Washington.,"[{'name': 'subject', 'value': 'Theater', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Polonsky Shakespeare Center', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Shakespeare Theater Co', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Fiennes, Ralph', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Shakespeare, William', 'rank': 5, 'major': 'N'}, {'name': 'creative_works', 'value': 'Macbeth (Play)', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Varma, Indira (1973- )', 'rank': 7, 'major': 'N'}, {'name': 'creative_works', 'value': 'Macbeth (An Undoing) (Play)', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Harris, Zinnie', 'rank': 9, 'major': 'N'}, {'name': 'persons', 'value': 'Godwin, Simon (Theater Director)', 'rank': 10, 'major': 'N'}]",Culture,"{'main': 'In a Pair of ‘Macbeth’ Productions, Only One Does Right by the Lady', 'kicker': 'Critic’s Notebook', 'content_kicker': None, 'print_headline': 'One Lady Macbeth For Washington, Another for New York', 'name': None, 'seo': None, 'sub': None}",2024-04-23T15:23:22+0000,0.14287704229354858,0.8571228981018066,0.7142458558082581
"The superstar’s 11th album is a 31-song excavation of her recent relationships that is not universally loved. Our pop team dissects its sound, themes and reception.","[{'name': 'persons', 'value': 'Swift, Taylor', 'rank': 1, 'major': 'N'}, {'name': 'creative_works', 'value': 'The Tortured Poets Department (Album)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Pop and Rock Music', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Dating and Relationships', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Fans (Persons)', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Content Type: Personal Profile', 'rank': 6, 'major': 'N'}]",Culture,"{'main': '‘Tortured Poets’ Has Shifted the Taylor Swift Debate. Let’s Discuss.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Pop Colossus, but Vulnerable Girlfriend', 'name': None, 'seo': None, 'sub': None}",2024-04-23T15:23:30+0000,0.9989247918128967,0.001075242762453854,-0.9978495490504429
The first-quarter results are likely to fuel worries that competitors will continue grabbing a bigger slice of a market dealing with slowing electric car sales.,"[{'name': 'organizations', 'value': 'Tesla Motors Inc', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Company Reports', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Electric and Hybrid Vehicles', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Musk, Elon', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Layoffs and Job Reductions', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Driverless and Semiautonomous Vehicles', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Prices (Fares, Fees and Rates)', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Automobiles', 'rank': 8, 'major': 'N'}]",Business,"{'main': 'Tesla’s Profit Fell 55%, Adding to Concerns About Its Strategy', 'kicker': None, 'content_kicker': None, 'print_headline': 'Tesla’s Profit Fell 55% in Its First Quarter, Adding to Concerns About Its Strategy', 'name': None, 'seo': None, 'sub': None}",2024-04-23T15:31:54+0000,0.9809788465499878,0.019021224230527878,-0.9619576223194599
A 40-year-old man was acquitted of a drunken driving offense after doctors confirmed he had a rare condition: auto-brewery syndrome.,"[{'name': 'subject', 'value': 'Drunken and Reckless Driving', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Digestive Tract', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Belgium', 'rank': 4, 'major': 'N'}]",Express,"{'main': 'A Brewery Worker’s Drunken Driving Defense: His Stomach Made the Alcohol', 'kicker': None, 'content_kicker': None, 'print_headline': 'Belgian Brewery Worker’s Drunken-Driving Defense: His Stomach Made the Alcohol', 'name': None, 'seo': None, 'sub': None}",2024-04-23T16:01:41+0000,0.9366396069526672,0.06336035579442978,-0.8732792511582375
The former president’s claim ahead of a pivotal Supreme Court hearing that he was protecting the election system rather than subverting it is part of a pattern of shaping his own reality.,"[{'name': 'persons', 'value': 'Trump, Donald J', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Federal Criminal Case Against Trump (2020 Election Case)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Federal Criminal Case Against Trump (Documents Case)', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Immunity from Prosecution', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Presidential Election of 2024', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Presidential Election of 2020', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Storming of the US Capitol (Jan, 2021)', 'rank': 8, 'major': 'N'}, {'name': 'organizations', 'value': 'Justice Department', 'rank': 9, 'major': 'N'}, {'name': 'organizations', 'value': 'Supreme Court (US)', 'rank': 10, 'major': 'N'}, {'name': 'persons', 'value': 'Smith, Jack (Attorney)', 'rank': 11, 'major': 'N'}]",Washington,"{'main': 'To Justify His Immunity Defense, Trump Flips the Prosecution Script', 'kicker': None, 'content_kicker': None, 'print_headline': 'Trump Flips Script in Election Case to Justify His Immunity Defense', 'name': None, 'seo': None, 'sub': None}",2024-04-23T16:03:46+0000,0.0602569654583931,0.9397430419921875,0.8794860765337944
This privacy reporter and her husband bought a Chevrolet Bolt in December. Two risk-profiling companies had been getting detailed data about their driving ever since.,"[{'name': 'subject', 'value': 'Privacy', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Automobiles', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'General Motors', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'OnStar Corp', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'LexisNexis Group', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Automobile Insurance and Liability', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Suits and Litigation (Civil)', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Customer Relations', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Data-Mining and Database Marketing', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'audio-neutral-informative', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'audio-neutral-suspenseful', 'rank': 11, 'major': 'N'}]",Business,"{'main': 'How G.M. Tricked Millions of Drivers Into Being Spied On (Including Me)', 'kicker': None, 'content_kicker': None, 'print_headline': 'How G.M. Tricked Car Buyers On Data', 'name': None, 'seo': None, 'sub': None}",2024-04-23T16:06:11+0000,0.986465334892273,0.01353464275598526,-0.9729306921362877
